Learning_Resource_Name,Topic,TYPE,GUID,Item ID,Lesson_Name,DocsLink,HTML5 Link,Direct Link,KC Bashir,Checked Alignment?,Math,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,,Sum,BM comments,Converted,Moodle html
BBN-ETContent-P2-2,Diode Limiter & Clamper,BBN,,Circuit Reasoning,,Link,http://learnform01.bbn.com/physics/standalone.jsp?integrator_key=aWzynsEdYQQKcaA2VnJX3P62TSAHXqJA&problem_id=problem_1468865642386_989&use_etglue=true&hide_sidebar=true&p1=98bd0ad0-d729-0135-1ae2-54ae527981f9&p2=eaeaee60-ed25-0133-3ab5-54ae527981f9&p3=ffbb82d0-d7ad-0135-1aed-54ae527981f9&p4=944022&p5=1355022&p6=Lijia%20Wang&p7=559e2646-f9c6-4878-856b-88cfaacd6ff4,http://learnform01.bbn.com/physics/standalone.jsp?integrator_key=aWzynsEdYQQKcaA2VnJX3P62TSAHXqJA&problem_id=problem_1468865642386_989&use_etglue=true&hide_sidebar=true&p1=98bd0ad0-d729-0135-1ae2-54ae527981f9&p2=eaeaee60-ed25-0133-3ab5-54ae527981f9&p3=ffbb82d0-d7ad-0135-1aed-54ae527981f9&p4=944022&p5=1355022&p6=Lijia%20Wang&p7=559e2646-f9c6-4878-856b-88cfaacd6ff4,,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,,,http://et.x-in-y.com/mod/url/view.php?id=243
BBN-ETContent-P2-3,PushPull Amplifier,BBN,,Circuit Reasoning,,Link,http://learnform01.bbn.com/physics/standalone.jsp?integrator_key=aWzynsEdYQQKcaA2VnJX3P62TSAHXqJA&problem_id=problem_1468944501152_533&use_etglue=true&hide_sidebar=true&p1=98bd0ad0-d729-0135-1ae2-54ae527981f9&p2=eaeaee60-ed25-0133-3ab5-54ae527981f9&p3=c9a94d60-931d-0134-9c7f-54ae527981d8&p4=944024&p5=1355024&p6=Lijia%20Wang&p7=559e2646-f9c6-4878-856b-88cfaacd6ff4,http://learnform01.bbn.com/physics/standalone.jsp?integrator_key=aWzynsEdYQQKcaA2VnJX3P62TSAHXqJA&problem_id=problem_1468865642386_989&use_etglue=true&hide_sidebar=true&p1=98bd0ad0-d729-0135-1ae2-54ae527981f9&p2=eaeaee60-ed25-0133-3ab5-54ae527981f9&p3=ffbb82d0-d7ad-0135-1aed-54ae527981f9&p4=944022&p5=1355022&p6=Lijia%20Wang&p7=559e2646-f9c6-4878-856b-88cfaacd6ff4,,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,,,http://et.x-in-y.com/mod/url/view.php?id=245
BBN-ETContent-P2-4,PushPull Amplifier,BBN,,Circuit Reasoning,,Link,http://learnform01.bbn.com/physics/standalone.jsp?integrator_key=aWzynsEdYQQKcaA2VnJX3P62TSAHXqJA&problem_id=problem_1468944501152_533&use_etglue=true&hide_sidebar=true&p1=98bd0ad0-d729-0135-1ae2-54ae527981f9&p2=eaeaee60-ed25-0133-3ab5-54ae527981f9&p3=c9a94d60-931d-0134-9c7f-54ae527981d8&p4=944024&p5=1355024&p6=Lijia%20Wang&p7=559e2646-f9c6-4878-856b-88cfaacd6ff4,http://learnform01.bbn.com/physics/standalone.jsp?integrator_key=aWzynsEdYQQKcaA2VnJX3P62TSAHXqJA&problem_id=problem_1468944501152_533&use_etglue=true&hide_sidebar=true&p1=98bd0ad0-d729-0135-1ae2-54ae527981f9&p2=eaeaee60-ed25-0133-3ab5-54ae527981f9&p3=c9a94d60-931d-0134-9c7f-54ae527981d8&p4=944024&p5=1355024&p6=Lijia%20Wang&p7=559e2646-f9c6-4878-856b-88cfaacd6ff4,,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,http://et.x-in-y.com/mod/url/view.php?id=246
BBN-ETContent-P2-5,CC Amplifier,BBN,,Circuit Reasoning,,Link,http://learnform01.bbn.com/physics/standalone.jsp?integrator_key=aWzynsEdYQQKcaA2VnJX3P62TSAHXqJA&problem_id=problem_1469653691581_372&use_etglue=true&hide_sidebar=true&p1=98bd0ad0-d729-0135-1ae2-54ae527981f9&p2=eaeaee60-ed25-0133-3ab5-54ae527981f9&p3=346e6e10-88eb-0134-9be3-54ae527981d8&p4=944026&p5=1355026&p6=Lijia%20Wang&p7=559e2646-f9c6-4878-856b-88cfaacd6ff4,http://learnform01.bbn.com/physics/standalone.jsp?integrator_key=aWzynsEdYQQKcaA2VnJX3P62TSAHXqJA&problem_id=problem_1468944501152_533&use_etglue=true&hide_sidebar=true&p1=98bd0ad0-d729-0135-1ae2-54ae527981f9&p2=eaeaee60-ed25-0133-3ab5-54ae527981f9&p3=c9a94d60-931d-0134-9c7f-54ae527981d8&p4=944024&p5=1355024&p6=Lijia%20Wang&p7=559e2646-f9c6-4878-856b-88cfaacd6ff4,,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,,,http://et.x-in-y.com/mod/url/view.php?id=247
BBN-ETContent-P2-6,CB Amplifier,BBN,,Circuit Reasoning,,Link,http://learnform01.bbn.com/physics/standalone.jsp?integrator_key=aWzynsEdYQQKcaA2VnJX3P62TSAHXqJA&problem_id=problem_1470422689512_485&use_etglue=true&hide_sidebar=true&p1=98bd0ad0-d729-0135-1ae2-54ae527981f9&p2=eaeaee60-ed25-0133-3ab5-54ae527981f9&p3=3de14f50-88eb-0134-9be4-54ae527981d8&p4=944027&p5=1355027&p6=Lijia%20Wang&p7=559e2646-f9c6-4878-856b-88cfaacd6ff4,http://learnform01.bbn.com/physics/standalone.jsp?integrator_key=aWzynsEdYQQKcaA2VnJX3P62TSAHXqJA&problem_id=problem_1469653691581_372&use_etglue=true&hide_sidebar=true&p1=98bd0ad0-d729-0135-1ae2-54ae527981f9&p2=eaeaee60-ed25-0133-3ab5-54ae527981f9&p3=346e6e10-88eb-0134-9be3-54ae527981d8&p4=944026&p5=1355026&p6=Lijia%20Wang&p7=559e2646-f9c6-4878-856b-88cfaacd6ff4,,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,,,http://et.x-in-y.com/mod/url/view.php?id=248
BBN-ETContent-P2-7,CE Amplifier,BBN,,Circuit Reasoning,,Link,http://learnform01.bbn.com/physics/standalone.jsp?integrator_key=aWzynsEdYQQKcaA2VnJX3P62TSAHXqJA&problem_id=problem_1470154530275_890&use_etglue=true&hide_sidebar=true&p1=98bd0ad0-d729-0135-1ae2-54ae527981f9&p2=eaeaee60-ed25-0133-3ab5-54ae527981f9&p3=45696070-8f3d-0134-9c40-54ae527981d8&p4=944028&p5=1355028&p6=Lijia%20Wang&p7=559e2646-f9c6-4878-856b-88cfaacd6ff4,http://learnform01.bbn.com/physics/standalone.jsp?integrator_key=aWzynsEdYQQKcaA2VnJX3P62TSAHXqJA&problem_id=problem_1470422689512_485&use_etglue=true&hide_sidebar=true&p1=98bd0ad0-d729-0135-1ae2-54ae527981f9&p2=eaeaee60-ed25-0133-3ab5-54ae527981f9&p3=3de14f50-88eb-0134-9be4-54ae527981d8&p4=944027&p5=1355027&p6=Lijia%20Wang&p7=559e2646-f9c6-4878-856b-88cfaacd6ff4,,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,,,http://et.x-in-y.com/mod/url/view.php?id=242
BBN-ETContent-P2-8,Diode Limiter & Clamper,BBN,,Circuit Reasoning,,Link,http://learnform01.bbn.com/physics/standalone.jsp?integrator_key=aWzynsEdYQQKcaA2VnJX3P62TSAHXqJA&problem_id=problem_1471013329757_523&use_etglue=true&hide_sidebar=true&p1=98bd0ad0-d729-0135-1ae2-54ae527981f9&p2=eaeaee60-ed25-0133-3ab5-54ae527981f9&p3=183e1600-51b9-0134-9973-54ae527981d8&p4=945027&p5=1356343&p6=Lijia%20Wang&p7=559e2646-f9c6-4878-856b-88cfaacd6ff4,http://learnform01.bbn.com/physics/standalone.jsp?integrator_key=aWzynsEdYQQKcaA2VnJX3P62TSAHXqJA&problem_id=problem_1470154530275_890&use_etglue=true&hide_sidebar=true&p1=98bd0ad0-d729-0135-1ae2-54ae527981f9&p2=eaeaee60-ed25-0133-3ab5-54ae527981f9&p3=45696070-8f3d-0134-9c40-54ae527981d8&p4=944028&p5=1355028&p6=Lijia%20Wang&p7=559e2646-f9c6-4878-856b-88cfaacd6ff4,,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,,,http://et.x-in-y.com/mod/url/view.php?id=244
BBN-STEMContent-1,Series & Parallel Circuit,BBN,,Circuit Reasoning,,Link,http://learnform01.bbn.com/physics/standalone.jsp?integrator_key=aWzynsEdYQQKcaA2VnJX3P62TSAHXqJA&problem_id=problem_1396479669040_840&use_etglue=true&hide_sidebar=true&p1=98bd0ad0-d729-0135-1ae2-54ae527981f9&p2=eaeaee60-ed25-0133-3ab5-54ae527981f9&p3=6f7cdfe0-4e2c-0134-993f-54ae527981d8&p4=877876&p5=1275639&p6=Lijia%20Wang&p7=559e2646-f9c6-4878-856b-88cfaacd6ff4,http://learnform01.bbn.com/physics/standalone.jsp?integrator_key=aWzynsEdYQQKcaA2VnJX3P62TSAHXqJA&problem_id=problem_1396479669040_840&use_etglue=true&hide_sidebar=true&p1=98bd0ad0-d729-0135-1ae2-54ae527981f9&p2=eaeaee60-ed25-0133-3ab5-54ae527981f9&p3=6f7cdfe0-4e2c-0134-993f-54ae527981d8&p4=877876&p5=1275639&p6=Lijia%20Wang&p7=559e2646-f9c6-4878-856b-88cfaacd6ff4,,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,,,http://et.x-in-y.com/mod/url/view.php?id=249
BBN-STEMContent-2,Series & Parallel Circuit,BBN,,Circuit Reasoning,,Link,http://learnform01.bbn.com/physics/standalone.jsp?integrator_key=aWzynsEdYQQKcaA2VnJX3P62TSAHXqJA&problem_id=problem_1396479669040_840&use_etglue=true&hide_sidebar=true&p1=98bd0ad0-d729-0135-1ae2-54ae527981f9&p2=eaeaee60-ed25-0133-3ab5-54ae527981f9&p3=6f7cdfe0-4e2c-0134-993f-54ae527981d8&p4=877876&p5=1275639&p6=Lijia%20Wang&p7=559e2646-f9c6-4878-856b-88cfaacd6ff4,http://learnform01.bbn.com/physics/standalone.jsp?integrator_key=aWzynsEdYQQKcaA2VnJX3P62TSAHXqJA&problem_id=problem_1396479669040_840&use_etglue=true&hide_sidebar=true&p1=98bd0ad0-d729-0135-1ae2-54ae527981f9&p2=eaeaee60-ed25-0133-3ab5-54ae527981f9&p3=6f7cdfe0-4e2c-0134-993f-54ae527981d8&p4=877876&p5=1275639&p6=Lijia%20Wang&p7=559e2646-f9c6-4878-856b-88cfaacd6ff4,,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,,,http://et.x-in-y.com/mod/url/view.php?id=250
BBN-STEMContent-3,Series & Parallel Circuit,BBN,,Circuit Reasoning,,Link,http://learnform01.bbn.com/physics/standalone.jsp?integrator_key=aWzynsEdYQQKcaA2VnJX3P62TSAHXqJA&problem_id=problem_1396479669040_840&use_etglue=true&hide_sidebar=true&p1=98bd0ad0-d729-0135-1ae2-54ae527981f9&p2=eaeaee60-ed25-0133-3ab5-54ae527981f9&p3=6f7cdfe0-4e2c-0134-993f-54ae527981d8&p4=877876&p5=1275639&p6=Lijia%20Wang&p7=559e2646-f9c6-4878-856b-88cfaacd6ff4,http://learnform01.bbn.com/physics/standalone.jsp?integrator_key=aWzynsEdYQQKcaA2VnJX3P62TSAHXqJA&problem_id=problem_1396479669040_840&use_etglue=true&hide_sidebar=true&p1=98bd0ad0-d729-0135-1ae2-54ae527981f9&p2=eaeaee60-ed25-0133-3ab5-54ae527981f9&p3=6f7cdfe0-4e2c-0134-993f-54ae527981d8&p4=877876&p5=1275639&p6=Lijia%20Wang&p7=559e2646-f9c6-4878-856b-88cfaacd6ff4,,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,,,http://et.x-in-y.com/mod/url/view.php?id=251
BBN-STEMContent-4,Series & Parallel Circuit,BBN,,Circuit Reasoning,,Link,http://learnform01.bbn.com/physics/standalone.jsp?integrator_key=aWzynsEdYQQKcaA2VnJX3P62TSAHXqJA&problem_id=problem_1396479669040_840&use_etglue=true&hide_sidebar=true&p1=98bd0ad0-d729-0135-1ae2-54ae527981f9&p2=eaeaee60-ed25-0133-3ab5-54ae527981f9&p3=6f7cdfe0-4e2c-0134-993f-54ae527981d8&p4=877876&p5=1275639&p6=Lijia%20Wang&p7=559e2646-f9c6-4878-856b-88cfaacd6ff4,http://learnform01.bbn.com/physics/standalone.jsp?integrator_key=aWzynsEdYQQKcaA2VnJX3P62TSAHXqJA&problem_id=problem_1396479669040_840&use_etglue=true&hide_sidebar=true&p1=98bd0ad0-d729-0135-1ae2-54ae527981f9&p2=eaeaee60-ed25-0133-3ab5-54ae527981f9&p3=6f7cdfe0-4e2c-0134-993f-54ae527981d8&p4=877876&p5=1275639&p6=Lijia%20Wang&p7=559e2646-f9c6-4878-856b-88cfaacd6ff4,,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,,,http://et.x-in-y.com/mod/url/view.php?id=252
BBN-STEMContent-5,Series & Parallel Circuit,BBN,,Circuit Reasoning,,Link,http://learnform01.bbn.com/physics/standalone.jsp?integrator_key=aWzynsEdYQQKcaA2VnJX3P62TSAHXqJA&problem_id=problem_1396479669040_840&use_etglue=true&hide_sidebar=true&p1=98bd0ad0-d729-0135-1ae2-54ae527981f9&p2=eaeaee60-ed25-0133-3ab5-54ae527981f9&p3=6f7cdfe0-4e2c-0134-993f-54ae527981d8&p4=877876&p5=1275639&p6=Lijia%20Wang&p7=559e2646-f9c6-4878-856b-88cfaacd6ff4,http://learnform01.bbn.com/physics/standalone.jsp?integrator_key=aWzynsEdYQQKcaA2VnJX3P62TSAHXqJA&problem_id=problem_1396479669040_840&use_etglue=true&hide_sidebar=true&p1=98bd0ad0-d729-0135-1ae2-54ae527981f9&p2=eaeaee60-ed25-0133-3ab5-54ae527981f9&p3=6f7cdfe0-4e2c-0134-993f-54ae527981d8&p4=877876&p5=1275639&p6=Lijia%20Wang&p7=559e2646-f9c6-4878-856b-88cfaacd6ff4,,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,,,http://et.x-in-y.com/mod/url/view.php?id=253
BBN-STEMContent-6,Series/Parallel Combination,BBN,,Circuit Reasoning,,Link,http://learnform01.bbn.com/physics/standalone.jsp?integrator_key=aWzynsEdYQQKcaA2VnJX3P62TSAHXqJA&problem_id=problem_1396479669040_840&use_etglue=true&hide_sidebar=true&p1=98bd0ad0-d729-0135-1ae2-54ae527981f9&p2=eaeaee60-ed25-0133-3ab5-54ae527981f9&p3=6f7cdfe0-4e2c-0134-993f-54ae527981d8&p4=877876&p5=1275639&p6=Lijia%20Wang&p7=559e2646-f9c6-4878-856b-88cfaacd6ff4,http://learnform01.bbn.com/physics/standalone.jsp?integrator_key=aWzynsEdYQQKcaA2VnJX3P62TSAHXqJA&problem_id=problem_1396479669040_840&use_etglue=true&hide_sidebar=true&p1=98bd0ad0-d729-0135-1ae2-54ae527981f9&p2=eaeaee60-ed25-0133-3ab5-54ae527981f9&p3=6f7cdfe0-4e2c-0134-993f-54ae527981d8&p4=877876&p5=1275639&p6=Lijia%20Wang&p7=559e2646-f9c6-4878-856b-88cfaacd6ff4,,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,,,http://et.x-in-y.com/mod/url/view.php?id=282
BBN-STEMContent-7,Series & Parallel Circuit,BBN,,Circuit Reasoning,,Link,http://learnform01.bbn.com/physics/standalone.jsp?integrator_key=aWzynsEdYQQKcaA2VnJX3P62TSAHXqJA&problem_id=problem_1396479669040_840&use_etglue=true&hide_sidebar=true&p1=98bd0ad0-d729-0135-1ae2-54ae527981f9&p2=eaeaee60-ed25-0133-3ab5-54ae527981f9&p3=6f7cdfe0-4e2c-0134-993f-54ae527981d8&p4=877876&p5=1275639&p6=Lijia%20Wang&p7=559e2646-f9c6-4878-856b-88cfaacd6ff4,http://learnform01.bbn.com/physics/standalone.jsp?integrator_key=aWzynsEdYQQKcaA2VnJX3P62TSAHXqJA&problem_id=problem_1396479669040_840&use_etglue=true&hide_sidebar=true&p1=98bd0ad0-d729-0135-1ae2-54ae527981f9&p2=eaeaee60-ed25-0133-3ab5-54ae527981f9&p3=6f7cdfe0-4e2c-0134-993f-54ae527981d8&p4=877876&p5=1275639&p6=Lijia%20Wang&p7=559e2646-f9c6-4878-856b-88cfaacd6ff4,,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,,,http://et.x-in-y.com/mod/url/view.php?id=254
BBN-STEMContent-8,Series & Parallel Circuit,BBN,,Circuit Reasoning,,Link,http://learnform01.bbn.com/physics/standalone.jsp?integrator_key=aWzynsEdYQQKcaA2VnJX3P62TSAHXqJA&problem_id=problem_1396479669040_840&use_etglue=true&hide_sidebar=true&p1=98bd0ad0-d729-0135-1ae2-54ae527981f9&p2=eaeaee60-ed25-0133-3ab5-54ae527981f9&p3=6f7cdfe0-4e2c-0134-993f-54ae527981d8&p4=877876&p5=1275639&p6=Lijia%20Wang&p7=559e2646-f9c6-4878-856b-88cfaacd6ff4,http://learnform01.bbn.com/physics/standalone.jsp?integrator_key=aWzynsEdYQQKcaA2VnJX3P62TSAHXqJA&problem_id=problem_1396479669040_840&use_etglue=true&hide_sidebar=true&p1=98bd0ad0-d729-0135-1ae2-54ae527981f9&p2=eaeaee60-ed25-0133-3ab5-54ae527981f9&p3=6f7cdfe0-4e2c-0134-993f-54ae527981d8&p4=877876&p5=1275639&p6=Lijia%20Wang&p7=559e2646-f9c6-4878-856b-88cfaacd6ff4,,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,,,http://et.x-in-y.com/mod/url/view.php?id=255
BBN-STEMContent-9,Series/Parallel Combination,BBN,,Circuit Reasoning,,Link,http://learnform01.bbn.com/physics/standalone.jsp?integrator_key=aWzynsEdYQQKcaA2VnJX3P62TSAHXqJA&problem_id=problem_1396479669040_840&use_etglue=true&hide_sidebar=true&p1=98bd0ad0-d729-0135-1ae2-54ae527981f9&p2=eaeaee60-ed25-0133-3ab5-54ae527981f9&p3=6f7cdfe0-4e2c-0134-993f-54ae527981d8&p4=877876&p5=1275639&p6=Lijia%20Wang&p7=559e2646-f9c6-4878-856b-88cfaacd6ff4,http://learnform01.bbn.com/physics/standalone.jsp?integrator_key=aWzynsEdYQQKcaA2VnJX3P62TSAHXqJA&problem_id=problem_1396479669040_840&use_etglue=true&hide_sidebar=true&p1=98bd0ad0-d729-0135-1ae2-54ae527981f9&p2=eaeaee60-ed25-0133-3ab5-54ae527981f9&p3=6f7cdfe0-4e2c-0134-993f-54ae527981d8&p4=877876&p5=1275639&p6=Lijia%20Wang&p7=559e2646-f9c6-4878-856b-88cfaacd6ff4,,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,,,http://et.x-in-y.com/mod/url/view.php?id=283
BBN-STEMContent-10,Series/Parallel Combination,BBN,,Circuit Reasoning,,Link,http://learnform01.bbn.com/physics/standalone.jsp?integrator_key=aWzynsEdYQQKcaA2VnJX3P62TSAHXqJA&problem_id=problem_1396479669040_840&use_etglue=true&hide_sidebar=true&p1=98bd0ad0-d729-0135-1ae2-54ae527981f9&p2=eaeaee60-ed25-0133-3ab5-54ae527981f9&p3=6f7cdfe0-4e2c-0134-993f-54ae527981d8&p4=877876&p5=1275639&p6=Lijia%20Wang&p7=559e2646-f9c6-4878-856b-88cfaacd6ff4,http://learnform01.bbn.com/physics/standalone.jsp?integrator_key=aWzynsEdYQQKcaA2VnJX3P62TSAHXqJA&problem_id=problem_1396479669040_840&use_etglue=true&hide_sidebar=true&p1=98bd0ad0-d729-0135-1ae2-54ae527981f9&p2=eaeaee60-ed25-0133-3ab5-54ae527981f9&p3=6f7cdfe0-4e2c-0134-993f-54ae527981d8&p4=877876&p5=1275639&p6=Lijia%20Wang&p7=559e2646-f9c6-4878-856b-88cfaacd6ff4,,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,,,http://et.x-in-y.com/mod/url/view.php?id=284
